,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Reggaetonera,"Anuel AA",758561,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
23,"El Efecto - Remix","Rauw Alejandro",730858,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
24,Favorito,Camilo,726281,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
25,+Linda,Dalex,708395,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
26,"Djadja (feat. Maluma) - Remix","Aya Nakamura",699835,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
27,Anaranjado,"Jowell & Randy",694307,https://open.spotify.com/track/0cRgJuB6TRtb5RZ2HkjSLh
28,"Dembow 2020",Yandel,666931,https://open.spotify.com/track/0j1VxrPkMyFGvz0jZzxUoZ
29,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",657985,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
30,Rojo,"J Balvin",639875,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
31,"Mamichula - con Nicki Nicole",Trueno,631670,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
32,Azul,"J Balvin",625920,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
33,Relación,Sech,611587,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
34,"El Mismo Aire - con Pablo Alborán",Camilo,607975,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
35,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,604659,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
36,"La Santa","Bad Bunny",604053,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
37,Illuminati,Kiddtetoon,556279,https://open.spotify.com/track/6aKV6o1hZR6J1ajKqhlxnT
38,"La Forma en Que Me Miras","Super Yei",554806,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
39,Safaera,"Bad Bunny",534902,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
40,Singapur,"El Alfa",532628,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
41,"Blinding Lights","The Weeknd",523819,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
42,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",519720,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
43,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,515135,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
44,"La Difícil","Bad Bunny",513741,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
45,Ignorantes,"Bad Bunny",513174,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
46,"Parce (feat. Justin Quiles)",Maluma,512339,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
47,PORFA,Feid,508704,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
48,"Yo Perreo Sola","Bad Bunny",493299,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
49,"Se Te Nota (with Guaynaa)","Lele Pons",489182,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
50,"Dream Girl - Remix","Ir Sais",477483,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
51,Jangueo,"Alex Rose",458681,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
52,Tusa,"KAROL G",434577,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
53,Diosa,"Myke Towers",429460,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
54,"Hola - Remix",Dalex,427557,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
55,4K,"El Alfa",419786,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
56,"No Se Da Cuenta",Ozuna,414992,https://open.spotify.com/track/0wkr4KqObqC55h4U9wqwKn
57,"Mi Niña",Wisin,409202,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
58,"Quiéreme Mientras Se Pueda","Manuel Turizo",407138,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
59,"La Cama - Remix",Lunay,404524,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
60,Santería,"Lola Indigo",394028,https://open.spotify.com/track/3VArTR8VPyOEiITj8SJMLv
61,Locura,"Cali Y El Dandee",385872,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
62,"A Tu Merced","Bad Bunny",384159,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
63,"BYE ME FUI","Bad Bunny",377659,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
64,"Sigues Con El","Dímelo Flow",375166,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
65,"Una Vez","Bad Bunny",367403,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
66,Dynamite,BTS,366909,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
67,"MÁS DE UNA CITA","Bad Bunny",355269,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
68,"Watermelon Sugar","Harry Styles",353732,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
69,"Si Me Dices Que Sí",Reik,340496,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
70,"Mi Regalo Mas Bonito","La Ross Maria",339892,https://open.spotify.com/track/3JgGutjAwNXGAxcXaqVgWe
71,Confía,Sech,329851,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
72,"Si Veo a Tu Mamá","Bad Bunny",327997,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
73,"No Me Conoce - Remix","Jhay Cortez",326929,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
74,"CANCIÓN CON YANDEL",Yandel,322961,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
75,Vete,"Bad Bunny",312836,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
76,"WAP (feat. Megan Thee Stallion)","Cardi B",309341,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
77,Tussi,Arcangel,302503,https://open.spotify.com/track/4vjVdfdBHnUiaFCcUa3gfn
78,Flexin',"Lit Killah",301757,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
79,"LA CANCIÓN","J Balvin",299948,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
80,Jangueo,"Anuel AA",298685,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
81,PAM,"Justin Quiles",298212,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
82,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix","Rauw Alejandro",296772,https://open.spotify.com/track/3oCghu20Kto5Xcu8Pg0cit
83,"BAD CON NICKY","Bad Bunny",296562,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
84,"No Te Vayas",Yandel,295742,https://open.spotify.com/track/3nowY0ZuWMuAmmAu1plEBP
85,"Sigues Con El - Remix",Arcangel,295456,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
86,"Por Primera Vez",Camilo,292016,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
87,"Que Mal Te Fue","Natti Natasha",286183,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
88,"Si Estuviésemos Juntos","Bad Bunny",281684,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
89,China,"Anuel AA",278475,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
90,Inolvidable,"Ovy On The Drums",277529,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
91,"En Tu Cuerpo - Remix",Lyanno,276298,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
92,"Adicto (with Anuel AA & Ozuna)",Tainy,271911,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
93,Girl,"Myke Towers",271729,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
94,"Dance Monkey","Tones And I",268216,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
95,Fantasias,"Rauw Alejandro",268039,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
96,ADMV,Maluma,267520,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
97,Enchule,"Rauw Alejandro",266950,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
98,"Pegao / Me Miro y La Mire (TikTok Hit)",Omega,262822,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk
99,"Algún Día Volveras",Santaferia,261096,https://open.spotify.com/track/27uAea0qcUz3a7jKnAT7KG
100,"Don't Start Now","Dua Lipa",256639,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
101,"No Bailes Sola","Danna Paola",251303,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
102,Relaciones,Lunay,250992,https://open.spotify.com/track/2TL9UACmry1qTiurBc2PjV
103,"Dime Cuantas Veces (Remix) [feat. Justin Quiles]","Micro TDH",249802,https://open.spotify.com/track/4MWb6mltydQn84NrTm7Gpl
104,Callaita,"Bad Bunny",248449,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
105,"Sola & Vacía","Casper Magico",247064,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
106,Tutu,Camilo,244966,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
107,"Enemigos Ocultos",Ozuna,242592,https://open.spotify.com/track/3fhOpwaKobrELFjKLcXHgI
108,"+Linda - Remix",Dalex,237497,https://open.spotify.com/track/3fjGgq6FEwGcIZfWx9W6ez
109,Morado,"J Balvin",236129,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
110,Bichiyal,"Bad Bunny",234479,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
111,Nada,"Cali Y El Dandee",233318,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
112,Tattoo,"Rauw Alejandro",227368,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
113,Heather,"Conan Gray",225342,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
114,Victoria,Lunay,225179,https://open.spotify.com/track/2BxzmBb2uqwnpyVuJqIIV9
115,Quizas,"Rich Music LTD",218519,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
116,"El Gil de Tu Ex",Santaferia,212790,https://open.spotify.com/track/3cUE3p7E39CzGjQoEsg7sM
117,"Hablamos Mañana","Bad Bunny",212039,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
118,"Adore You","Harry Styles",209699,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
119,"PA' ROMPERLA","Bad Bunny",209260,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
120,"Tus Besos",Juanka,204843,https://open.spotify.com/track/1sHs87yRloQy0vE9mzpiZB
121,"Me Gusta (with Cardi B & Myke Towers)",Anitta,204383,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
122,"Por Mi Reggae Muero 2020",Yandel,204177,https://open.spotify.com/track/09yuQ2v1mHGWZVrpQB1Oj4
123,"El Efecto","Rauw Alejandro",200827,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
124,"Provócame - Remix","Miky Woodz",200800,https://open.spotify.com/track/4RdtVn0XGoKUAtrgtSmild
125,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",199868,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
126,"Loco - Remix",Farruko,198861,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
127,"Soltera - Remix",Lunay,198401,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
128,"Feel Me","Rich Music LTD",197071,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
129,Perfecta,"Luis Fonsi",196432,https://open.spotify.com/track/6QM3YNDJWPdfHVfbZ2kHvq
130,"Si Se Da - Remix","Myke Towers",195181,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
131,"Ice Cream (with Selena Gomez)",BLACKPINK,194880,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
132,"Bellaquita - Remix",Dalex,194309,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
133,Goteo,"Paloma Mami",193638,https://open.spotify.com/track/634fDJYRCr5yzqfFWa9rfS
134,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",193587,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
135,"Dime A Ve","Jhay Cortez",192962,https://open.spotify.com/track/0HMTIZ3iQ6QNjBaD9IE7ZZ
136,"Pa' Olvidarme De Ella","Piso 21",191457,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
137,"Del Mar",Ozuna,191282,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
138,"Lloras - Remix",Cauty,190588,https://open.spotify.com/track/3FhiU60cxfN2j4jRy5Y40w
139,"Roses - Imanbek Remix","SAINt JHN",189522,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
140,Prendemos,Haze,188511,https://open.spotify.com/track/3YLbntjcsRoButdoVta3rq
141,"High (Remix)","Maria Becerra",187147,https://open.spotify.com/track/2HpbDdD3JLpAPMJFYCeC6o
142,Desconocidos,"Mau y Ricky",186699,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
143,"La Mejor Versión de Mi - Remix","Natti Natasha",186456,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
144,"TKN (feat. Travis Scott)",ROSALÍA,186396,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
145,"105 F Remix",KEVVO,185066,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
146,"Wow - Remix","Bryant Myers",180662,https://open.spotify.com/track/23eecknvvR5iFTcuS9Dkfd
147,"Te Vi","Piso 21",180452,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
148,"Mi Error - Remix","Eladio Carrion",176681,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
149,"La Mujer Traiciona","Lenny Tavárez",175488,https://open.spotify.com/track/2YpupWlGIpbkra73hHc8KW
150,"Break My Heart","Dua Lipa",175367,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
151,JAMAICA,Feid,174247,https://open.spotify.com/track/3mEuWQDngXevBTZLf48XDx
152,"Infiel - Remix",Eix,173378,https://open.spotify.com/track/5Xe78U9cUwnWOuWbgYvAKZ
153,"How You Like That",BLACKPINK,173256,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
154,"A Mí","Rels B",172699,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
155,"Mírame - Remix","Nio Garcia",172303,https://open.spotify.com/track/7meQTf97i7gyAzeHTLIytv
156,"Ella Y Yo - Featuring Don Omar",Aventura,171764,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
157,Infeliz,Arcangel,171614,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
158,"Otro Trago - Remix",Sech,171235,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
159,PAPÁS,"Mau y Ricky",170807,https://open.spotify.com/track/2pI0OyprOJssVYlqx9ZO3t
160,Amarillo,"J Balvin",170189,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
161,Mejor,Dalex,168450,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
162,VETE,"Julianno Sosa",168155,https://open.spotify.com/track/1L31YpZvmdVBaEqgOjVpfF
163,"Quiereme Mientras se Pueda - Remix","Manuel Turizo",166320,https://open.spotify.com/track/3F7qB0cVZ4msKvy4jbvLRx
164,Fabuloso,Sech,166161,https://open.spotify.com/track/3cg2Y9mIiYNdcPTLKaQgK3
165,"El Manual","Anuel AA",164837,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
166,"La Playa - Remix","Myke Towers",164825,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
167,"Fantasias - Remix","Rauw Alejandro",164515,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
168,"Rain On Me (with Ariana Grande)","Lady Gaga",163843,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
169,"Sensación del Bloque",Randy,163731,https://open.spotify.com/track/3FDkagYrIceOTgy8canfLs
170,"Every Breath You Take","The Police",162818,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
171,"La Oficial - Remix","Andy Rivera",160154,https://open.spotify.com/track/5JpUhPdInQTkknuw1wYoA1
172,Definitivamente,"Daddy Yankee",159669,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
173,"Whine Up","Nicky Jam",159279,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
174,"Me Rehúso","Danny Ocean",158826,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
175,TBT,"Sebastian Yatra",158764,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
176,"Como Llora",Juanfran,158656,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
177,"Someone You Loved","Lewis Capaldi",157151,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
178,"Un Año","Sebastian Yatra",156316,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
179,"Pa Mí - Remix",Dalex,156113,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
180,"11 PM",Maluma,154653,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
181,"La Difícil",Camilo,154205,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
182,"Que Tú Esperas",Ozuna,154102,https://open.spotify.com/track/1bkHetU9vnb9Ctwm5gXGOn
183,"QUE PRETENDES","J Balvin",154035,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
184,"Pero Ya No","Bad Bunny",153896,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
185,"Toda Remix - Remix","Alex Rose",153757,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
186,"Calma - Remix","Pedro Capó",153321,https://open.spotify.com/track/4U0JLGFHJpEnDS5w8F7ngE
187,"Pininfarina - Remix",Rei,153093,https://open.spotify.com/track/1mVLbFwad1wce7mAhFw2Ih
188,"La Mitad",Camilo,153028,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
189,"Before You Go","Lewis Capaldi",152609,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
190,"Pa Los Gustos Los Colores",Javiielo,152321,https://open.spotify.com/track/6Bd9rs5gv25asdPDRog3ce
191,"Aquí Estoy",Cami,152021,https://open.spotify.com/track/465cCQFJkrfroDREqB7sej
192,"No Se Te Dió","Nio Garcia",151997,https://open.spotify.com/track/3EHOIENLKLgQYiwB3tKLky
193,"RITMO (Bad Boys For Life)","Black Eyed Peas",151477,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
194,"Los Besos",Greeicy,150969,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG
195,"Nocturna - Remix","Nio Garcia",150817,https://open.spotify.com/track/3l6Dc2DvpzEXJxnRTX5JUd
196,"Me Gusta",Shakira,150723,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
197,"Que Mas Pues - Remix",Sech,149886,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
198,"My Blood Remix (feat. Julianno Sosa)","Polimá Westcoast",149702,https://open.spotify.com/track/0XisiywmNf0JO3HuYAHCjh
199,"death bed (coffee for your head)",Powfu,149350,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
200,Better,ZAYN,149037,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
